id,brand_name,season,title,cover_image,show_url,year,category,created_at,updated_at
1155,Louis Vuitton,Fall 2022,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1156,Louis Vuitton,Spring 2023,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1157,Louis Vuitton,Fall 2023,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1158,Louis Vuitton,Spring 2024,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1159,Louis Vuitton,Fall 2024,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1160,Louis Vuitton,Fall 2025 Menswear,Louis Vuitton,https://assets.vogue.com/photos/679025310a87d78feda36368/16:9/pass/00001-louis-vuitton-fall-2025-menswear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2025-menswear/louis-vuitton,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1161,Louis Vuitton,Fall 2025 Ready To Wear,Louis Vuitton,https://assets.vogue.com/photos/67cf6d80ce181a0630f37738/16:9/pass/00001-louis-vuitton-fall-2025-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/louis-vuitton,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1162,Louis Vuitton,Spring 2025,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1163,Louis Vuitton,Fall 2025,Louis Vuitton,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1164,Maison Martin Margiela,Spring 2016,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1165,Maison Martin Margiela,Fall 2016,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1166,Maison Martin Margiela,Spring 2017,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1167,Maison Martin Margiela,Fall 2017,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1168,Maison Martin Margiela,Spring 2018,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1169,Maison Martin Margiela,Fall 2018,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1170,Maison Martin Margiela,Spring 2019,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1171,Maison Martin Margiela,Fall 2019,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1172,Maison Martin Margiela,Spring 2020,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1173,Maison Martin Margiela,Fall 2020,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1174,Maison Martin Margiela,Spring 2021,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1175,Maison Martin Margiela,Fall 2021,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1176,Maison Martin Margiela,Spring 2022,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1177,Maison Martin Margiela,Fall 2022,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1178,Maison Martin Margiela,Spring 2023,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1179,Maison Martin Margiela,Fall 2023,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1180,Maison Martin Margiela,Spring 2024 Couture,Maison Margiela,https://assets.vogue.com/photos/65b2cf63fc43c431d9c840ec/16:9/pass/00001-maison-margiela-spring-2024-couture-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/spring-2024-couture/maison-martin-margiela,2024,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1181,Maison Martin Margiela,Spring 2024,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1182,Maison Martin Margiela,Fall 2024,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1183,Maison Martin Margiela,Fall 2025 Couture,Maison Margiela,https://assets.vogue.com/photos/686f818193cb76a8e2f741fd/16:9/pass/00001-maison-margiela-fall-2025-couture-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2025-couture/maison-martin-margiela,2025,Couture,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1184,Maison Martin Margiela,Spring 2025,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1185,Maison Martin Margiela,Fall 2025,Maison Martin Margiela,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1186,Maje,Spring 2016,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1187,Maje,Fall 2016,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1188,Maje,Spring 2017,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1189,Maje,Fall 2017,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1190,Maje,Spring 2018,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1191,Maje,Fall 2018,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1192,Maje,Spring 2019,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1193,Maje,Fall 2019,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1194,Maje,Spring 2020,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1195,Maje,Fall 2020,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1196,Maje,Spring 2021,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1197,Maje,Fall 2021,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1198,Maje,Spring 2022,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1199,Maje,Fall 2022,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1200,Maje,Spring 2023,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1201,Maje,Fall 2023,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1202,Maje,Fall 2024 Ready To Wear,Maje,https://assets.vogue.com/photos/65df00c8d58ee7597a28a1cd/16:9/pass/00001-maje-fall-2024-ready-to-wear-credit-brand-spon.jpg,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/maje,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1203,Maje,Spring 2024 Ready To Wear,Maje,https://assets.vogue.com/photos/6512964cf465167ab4369953/16:9/pass/00001-maje-spring-2024-ready-to-wear-detail-credit-brand.jpg,https://www.vogue.com/fashion-shows/spring-2024-ready-to-wear/maje,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1204,Maje,Spring 2024,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1205,Maje,Fall 2024,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1206,Maje,Spring 2025,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1207,Maje,Fall 2025,Maje,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1208,Marni,Spring 2016,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1209,Marni,Fall 2016,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1210,Marni,Spring 2017,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1211,Marni,Fall 2017,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1212,Marni,Spring 2018,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1213,Marni,Fall 2018,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1214,Marni,Spring 2019,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1215,Marni,Fall 2019,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1216,Marni,Spring 2020,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1217,Marni,Fall 2020,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1218,Marni,Spring 2021,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1219,Marni,Fall 2021,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1220,Marni,Spring 2022,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1221,Marni,Fall 2022,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1222,Marni,Spring 2023,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1223,Marni,Fall 2023,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1224,Marni,Fall 2024 Ready To Wear,Marni,https://assets.vogue.com/photos/65e9e7ced2b81d1985a3a436/16:9/pass/00001-marni-fall-2024-ready-to-wear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/marni,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1225,Marni,Spring 2024,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1226,Marni,Fall 2024,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1227,Marni,Fall 2025 Ready To Wear,Marni,https://assets.vogue.com/photos/67bf8206a1d54d9a5ce27269/16:9/pass/00001-marni-fall-2025-ready-to-wear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/marni,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1228,Marni,Spring 2025,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1229,Marni,Fall 2025,Marni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1230,Martine Rose,Spring 2016,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1231,Martine Rose,Fall 2016,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1232,Martine Rose,Spring 2017,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1233,Martine Rose,Fall 2017,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1234,Martine Rose,Spring 2018,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1235,Martine Rose,Fall 2018,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1236,Martine Rose,Spring 2019,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1237,Martine Rose,Fall 2019,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1238,Martine Rose,Spring 2020,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1239,Martine Rose,Fall 2020,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1240,Martine Rose,Spring 2021,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1241,Martine Rose,Fall 2021,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1242,Martine Rose,Spring 2022,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1243,Martine Rose,Fall 2022,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1244,Martine Rose,Spring 2023,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1245,Martine Rose,Fall 2023,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1246,Martine Rose,Fall 2024 Menswear,Martine Rose,https://assets.vogue.com/photos/65a90a26bea32d15892853e4/16:9/pass/00001-martine-rose-fall-2024-menswear-credit-jamie-morgan.jpg,https://www.vogue.com/fashion-shows/fall-2024-menswear/martine-rose,2024,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1247,Martine Rose,Spring 2024,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1248,Martine Rose,Fall 2024,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1249,Martine Rose,Fall 2025 Menswear,Martine Rose,https://assets.vogue.com/photos/67916fac354992a2500f9724/16:9/pass/00001-martine-rose-fall-2025-menswear-credit-brand.jpg,https://www.vogue.com/fashion-shows/fall-2025-menswear/martine-rose,2025,Menswear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1250,Martine Rose,Spring 2025,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1251,Martine Rose,Fall 2025,Martine Rose,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1252,Max Mara,Spring 2016,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1253,Max Mara,Fall 2016,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1254,Max Mara,Spring 2017,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1255,Max Mara,Fall 2017,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1256,Max Mara,Spring 2018,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1257,Max Mara,Fall 2018,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2018,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1258,Max Mara,Spring 2019,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1259,Max Mara,Fall 2019,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2019,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1260,Max Mara,Spring 2020,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1261,Max Mara,Fall 2020,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2020,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1262,Max Mara,Spring 2021,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1263,Max Mara,Fall 2021,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2021,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1264,Max Mara,Spring 2022,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1265,Max Mara,Fall 2022,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2022,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1266,Max Mara,Spring 2023,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1267,Max Mara,Fall 2023,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2023,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1268,Max Mara,Fall 2024 Ready To Wear,Max Mara,https://assets.vogue.com/photos/65d733dcf213a379d504294d/16:9/pass/00001-max-mara-2024-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/max-mara,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1269,Max Mara,Spring 2024,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1270,Max Mara,Fall 2024,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2024,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1271,Max Mara,Fall 2025 Ready To Wear,Max Mara,https://assets.vogue.com/photos/67c067cec280f347b5fc96bd/16:9/pass/00001-max-mara-fall-2025-ready-to-wear-credit-gorunway.jpg,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/max-mara,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1272,Max Mara,Spring 2025,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1273,Max Mara,Fall 2025,Max Mara,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2025,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1274,Missoni,Spring 2016,Missoni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1275,Missoni,Fall 2016,Missoni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2016,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1276,Missoni,Spring 2017,Missoni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
1277,Missoni,Fall 2017,Missoni,https://placeholder.com/fashion-show-image,https://placeholder.com/fashion-show-url,2017,Ready-to-Wear,2026-01-17 10:57:21.087353+00,2026-01-17 10:57:21.087353+00
